,service_id,name,additional_id,date,text,rating,answer,label
46,1,Евгений С.,,1729762763,"23 августа 2024 года мне был полностью испорчен весь вечер в отеле. 
Получил предложение поменять ужин в ресторане со шведской линией на ужин в двух ресторанах на выбор. Выбрал вилла кафе. Забронировал столик на 19:30, в 19:30 был на месте.При бронировании просил столик около воды, сказали что будет, но по факту не предоставили. Но это не самое главное. 
Меню принесли быстро, но вот заказ пришли принять минут через 25 минимум. Мне не нужно столько времени, чтобы изучить 5 страниц. 
Прошел час, в 20:30 я обратился к менеджеру ресторана с вопросом что у меня до сих пор абсолютно пустой стол. На что она мне посочувствовала, сказала что понимает, но по факту ничего не сделала. Далее официант принес три тарелки: стартер и горячее для моей супруги и горячее для меня. При этом ребенок уже более часа сидел голодным, а заказали ему всего лишь пельмени!!!
Проссеко не принесли, сказали что у них закончилось и они отправили кого-то за ним в ресторан олива. Неужели ранее не могли предупредить? Я бы выбрал что-то другое!
Далее ВНИМАНИЕ! мне принесли стартер! после горячего и ребенку пельмени. 
После такого премиального обслуживания, я не выдержал и отправился в главный ресторан. Но он к этому времени закрывался. 
Как итог ребенок голодный, вечер испорчен. 
Обратился в отдел бронирования ресторанов и они обещали вернуться с обратной связью, но этого не сделали. 

Далее написал им на электронную почту и через ВНИМАНИЕ!!! 20 дней!!! мне ответили следующее:

Вы поделились ситуацией с бронированием ресторана. Мне искренне жаль, что Вы не смогли в полной мере насладится ужином в ресторане Villa Cafe из-за отсутствия вида на море. Однако, особенность данного ресторана в том, что он находится в глубине семейных вилл, и не имеет выход к морю, но, в качестве альтернативы, есть террасы на воде и мы будем рады предоставить для Вас данный стол, в следующем Вашем посещении ресторана!
Евгений, касательно сервиса и ожидания в ресторане, сотрудники передали, что с Вами уже общалась управляющая ресторана Валерия. Подскажите пожалуйста, пришли ли Вы к взаимопониманию?

Мы очень надеемся на сохранение дружеских отношений, и на Ваше возвращение вновь.

Где я писал о том что мне не предоставили вид на море??? Я просил столик у воды! Об этом и написал на электронную почту. И никакая управляющая Валерия после моего визита в ресторан на связь на выходила. 

В общем, сервис год от года становится только хуже. Это мое личное мнение. 

Дополню отзыв. 
После того, как я написал текст выше, со мной связались из службы контроля качества, принесли извинения и предоставили хорошую скидку на следующий визит в ресторан. Считаю инцидент что исчерпан. Спасибо",1.0,"Уважаемый Евгений С!

Спасибо вам большое за оставленный отзыв! Мы ценим то, что вы уделили время и поделились с нами произошедшей ситуацией. Приносим вам искренние извинения за то, что мы не оказали вам должного сервиса и оставили неприятное впечатление от посещения ресторана Villa Café.

Все перечисленные вами замечания недопустимы для нас! Нам очень жаль, что вам не удалось насладиться ужином в ресторане на террасе у воды. Мы всегда стараемся учитывать пожелания гостей по размещению, но не всегда это удаётся по загрузке. Мы абсолютно согласны с тем, что принять заказ спустя 25 минут непозволительно! Подача блюд в неправильном порядке является также нарушением для нашего отеля, и ваш комментарий об этом очень нас удивил.

Мы всегда общаемся с гостями, у которых есть комментарии. Но касательно сообщения о том, что в период вашего проживания с вами встречалась управляющая ресторана, произошла чудовищная ошибка, и нам, правда, искренне жаль, что мы предоставили неверную информацию и не вернулись к вам с обратной связью в кратчайшие сроки.

С официантами, менеджером ресторана мы, конечно же, уже провели разбор данной ситуации, а также назначили обучение в корпоративном университете с ведущими бизнес-тренерами для того, чтобы каждый гость чувствовал индивидуальную заботу и уют.

Евгений, мы очень рады, что смогли сохранить с вами дружеские отношения и вы вновь вернётесь к нам в отель! Для нас это самая большая награда!

Мы с нетерпением ждём встречи с вами, чтобы показать наивысший сервис и наши улучшения!

Очень ждём вас снова в гости!

С уважением, команда Mriya Resort!",2
47,1,Екатерина Л.,,1729711800,"Полное отсутствие сервиса! При бронировании была договоренность по определенному этажу, но при заселении нам предоставили этаж значительно ниже. Ожидание румсервиса 20-30 минут (каждый раз!!!!), так еще и заказы приносят неполные, что увеличивает наше ожидание. Номера очень изношенные, грязные! У нас в номере большое пятно на ковре, а также пятна у туалета, которые, видимо, не отмываются. Молчу про мелкие сколы, шершавости. 

Территория хорошая, бассейн теплый.",1.0,"Уважаемая Екатерина!

Благодарим Вас за выбор нашего отеля. 

Разрешите поблагодарить Вас за то, что Вы нашли время поделиться своим мнением о проживании в Mriya Resort.

Приносим Вам наши искренние извинения за неудобства, с которыми Вы столкнулись во время своего отдыха. Ваши комментарии уже переданы руководителям отделов и приняты в работу. 

Рады сообщить, что в данный момент проводится реновация номерного фонда и уже сегодня можно забронировать новые роскошные номера в актуальном дизайнерском исполнении. 

Все сотрудники стремятся создать для наших гостей особую атмосферу уюта и гостеприимства. Именно поэтому нам особенно жаль узнавать о том, что наш Гость испытывал дискомфорт во время отдыха у нас. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда Mriya Resort!",2
48,1,Алексей Зубок,,1729149482,"Не для среднего класса, очень очень, покушать на человека от 4000 рублей, пиво 500 рублей, а так на раз заехать 😁😁😁",1.0,"Уважаемый Алексей Зубок!

Благодарим Вас за выбор нашего отеля. 

Благодарим за то, что уделили время написанию отзыва о своем недавнем пребывании с нами.

Посещение всей территории Комплекса доступно по услуге Дневное Посещение. 
Также доступно отдельное посещение по входным билетам Винного Парка, Парка Дримвуд, Японского Сада.

Посещение ресторанов доступно по предварительному бронированию стола, без дополнительных входных билетов и услуги Дневное посещение. 

Мы будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда Mriya Resort!",2
49,1,Ирина Марусева,,1728376898,"Встречаются хорошо, а вот уехать целая проблема с такси. Предлагают их такси которое будет в два раза дороже, или типа вызывайте самостоятельно и ждите пока они пройдут их пропускную систему с собаками, многие не хотят туда и ехать. В общем уехать оттуда целая проблема и им на это уже все равно.полное равнодушие... зато встречают с улыбками ...",1.0,"Уважаемая Ирина Марусева!

Благодарим Вас за выбор нашего отеля.

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Ситуация, которая произошла с Вами является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе.

С уважением, команда Mriya Resort!",2
50,1,Валерий Иванов,,1728268114,Замечательно,1.0,"Уважаемый Валерий Иванов!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
51,1,Целищев Антон,,1728115902,"Пожалуй самое ужастное место в крыму. Организация и работники просто космос. Жесть, не рекомендую!!!",1.0,"Уважаемый Целищев Антон!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
52,1,Николай Иванов,,1727939985,"Скучно и не интересно, не стоит потраченных денег и время!",1.0,"Уважаемый Николай Иванов!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за уделенное написанию отзыва время! Спасибо за то, что решили поделиться впечатлениями о посещении территории Курорта и о качестве услуг, обратная связь от Гостей очень важна для нас. 

Мы были бы счастливы, если бы Вы поделились своими пожеланиями по поводу предоставленного сервиса. Направьте пожалуйста Ваши контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Мы будем рады продемонстрировать Вам улучшения в работе, которых мы достигли благодаря Вашим комментариям, чтобы впредь пребывание в нашем отеле было максимально комфортным для Вас. 

С уважением, команда Mriya Resort!",2
53,1,Валерия Афанасьева,,1727119641,"Прекрасное место в окружении природы- как территория, так и места вокруг отеля. Очень живописно и красиво. В номерах- все продумано, супер комфортно. Подушки-восторг. НО- сотрудники рецепшн и их отношение- перечеркивают абсолютно все. Управляющая Екатерина- испортила все впечатление об этом месте. Своим равнодушием и не желаем вникнуть в нашу ситуацию и помочь.",1.0,"Уважаемая Валерия Афанасьева!

Благодарим Вас за выбор нашего отеля.

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Ситуация, которая произошла с Вами является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе.

С уважением, команда Mriya Resort!",2
54,1,Инкогнито 7194,,1726879305,"Доброго дня! Сразу хочу сказать, что отзыв реальный, не заказной. Опишу свои впечатления об отеле. Долго думала писать ли, времени то прошел уже месяц почти, но решила, что это может бать полезно тем, кто приезжает погулять туда. У нас случился такой негативный опыт. Отдыхали в Ялте в августе-начале сентября. Увидели предложение, что можно приехать в Мрию на один день мечты. Стоимость билета на 1 взрослого 10 т рублей, но из них половина возвращается на депозит, который можно потратить на развлечения и рестораны в самом отеле. К тому же в день, который мы запланировали для посещения был гастрофестиваль и выступление популярный группы. Ну просто Вау! Мы загорелись, узнали подробности, забронировали приезд). К слову, это был день нашего отъезда домой, ехали мы на машине, решили утром приехать в Мрию, день провести там, посмотреть отель и парки, попробовать блюда именно шведского стола (чтобы если понравится, на следующий год приехать уже на отдых сюда), побыть на концерте и в 22 часа сразу отправиться домой в Москву. Это видимо и было нашей большой ошибкой. И так: утром к 9 мы прибыли в отель, все быстро оформили, нам все рассказали, в прекрасном настроении мы отправились на завтрак. Вкусно, выбор большой разных блюд, фруктов. В целом все ок. Через часа полтора, я почувствовала недомогание, тошноту, слабость… ну думаю, отравилась… Что не понравилось, спрашивали на ресепшен, есть ли локации, не у моря, где в этот день был праздник, шум, а типа гамаки, где/то у деревьев в парке или еще хоть что/то, где тихо. Чтобы тупо отлежаться, пока плохо. Никто из персонала даже не попытался помочь, хотя вид у меня был болезненный очень. У мужа началось примерно то же самое. Возможно словили ротавирус. Понятное дело мы не попали никуда в парки, не попали на обед и ужин. И уехать не могли, состояние просто предобморочное. Позвонили на горячую линию, я попросила вернуть хотя бы непотраченную часть депозита, на что мне не пошли на встречу от слова совсем. Посоветовали дойти до медцентра, я сходила… врач померил давление и решил вкатить мне укол, даже не спросив про мои болячки и аллергии. Я отказалась, конечно. На что мне дали пакет полисорба и отпустили. Вот и вся помощь. Маялись мы в общем на креслах у ресепшен. Ни уехать не могли, состояние не то и деться было некуда и помощи собственно не у кого просить. Зато теперь я знаю локации всех туалетов. В общем красота и питание хорошо, насколько удалось это увидеть, а вот отношение к людям не назову людским. Персоналу все равно, можно было просто помирать на их глазах. Если не живешь в отеле/ты там точно никому не нужен, помощи не жди. Я это поняла так… обидно, что это 5 звезд. Столько рекламы и пафоса, а отношение 👎Честно не ожидала…",1.0,"Уважаемый Инкогнито 7194!

Благодарим Вас за выбор нашего отеля. 

Все продукты питания закупаются исключительно у проверенных поставщиков. Все повара в Комплексе придерживаются технологии приготовления и хранения готовых блюд, тем самым заранее исключая случаи отравлений. К сожалению, мы не можем защитить гостей, которые принимают пищу за пределами отеля. Для Вас ежедневно работает наш медицинский центр с высококвалифицированными врачами. Мы всегда заботимся о здоровье наших гостей.

Ситуация, которая произошла с Вами является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу. 

Направьте пожалуйста Ваши контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей. 

Выражаем Вам нашу общую надежду на то, что сейчас Вы уже пребываете в добром здравии.

С уважением, команда Mriya Resort!",2
55,1,Nikita,,1726807548,"Посетил винный фестиваль 14.09.2024 года…И это один из лучших отелей страны? Я посещаю винный фестиваль начиная с сентября 2022 года. Было прекрасно и замечательно. Я был в восторге. Вино лилось рекой, красивые женщины, люди интересующиеся вином общались с виноделами, ощущение настоящего большого фестиваля и праздника. В 2024 году абсолютно все это было разрушено. Сцену перенесли куда-то в даль, чуть ли не на парковку, точка с едой всего одна - еда закончилась в 16:00, дегустация на крыше??? На ветру и жаре? Толпа стоит толкается за этим бесплатным вином…. 

Публика отдельная тема, раньше к вам ездили красивые и успешные, а сейчас из-за низкой стоимости билетов приезжает …….. Нужны они вам? Много денег у вас оставляют? Или может сделать билет 3-4 тысячи и приедет меньше, но побогаче? 

В общем мрия в 2024 году (это касается всех вечеринок) это очень низкий уровень: это плохая организация, неблагополучный контингент, дешевый алкоголь. Вам самим не стыдно? Наймите нормальных ивент менеджеров. Просто позор и разочарование. Поставьте ограничение на количество продажи билетов, люди хоть в туалет смогут ходить без 40 минутного ожидания. Перестаньте экономить.",1.0,"Уважаемый Nikita!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
56,1,Д Р,,1726604159,"Сбор денег с туристов. За каждый чих доплатите. Даже на багги прокатиться стоит 1500. Незаконная организация , в любом отеле ты можешь зайти и выпить кофе в ресторане при отеле , но не тут . Не пустят ни на пляж , ни в ресторан , ни в спа как гостя. Придумали куча каких то дней мечты и прочего лишь бы содрать денег с туристов. Дети в бассейне заразились ротавирусом",1.0,"Уважаемый Д Р!

Благодарим Вас за выбор нашего отеля. 

Благодарим за то, что уделили время написанию подробного отзыва о своем недавнем пребывании с нами.

Посещение всей территории Комплекса доступно по услуге Дневное Посещение. 
Также доступно отдельное посещение по входным билетам Винного Парка, Парка Дримвуд, Японского Сада.

Посещение ресторанов доступно по предварительному бронированию стола, без дополнительных входных билетов и услуги Дневное посещение. 

Мы будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Надеемся, что в скором времени сможем снова приветствовать Вас и Ваших близких в качестве Гостей отеля – будем рады продемонстрировать Вам улучшения в своей работе, которых мы достигли благодаря Вашим комментариям. Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда Mriya Resort!",2
57,1,Ольга Фенелонова,,1725616731,"Если можно поставить минусовую оценку, то я бы поступила именно так. Этот отель не заслуживает даже одной звезды! Останавливались с 22.08 по 26.08 под конец отпуска в Крыму в номере категории делюкс с видом на море, по факту это обыкновенный маленький стандарт, весь обшарпанный с убитой мебелью и отвратительным санузлом в стеклянном кубе. Кондиционер слабо работает, неприятным сюрпризом оказалось то, что до нас в номере жили люди с собакой, которая зассала весь пол и это все впиталось в ковролин. Ночью мы с мужем проснулись от ужасной вони , у супруга случился приступ аллергии и мы всю ночь были вынуждены проветривать эту комнатушку, чтобы мужу окончательно не стало плохо. На утро мы потребовали, чтобы нас переселили, подходили несколько раз на ресепшен, ибо заниматься переселением персонал не хотел.
Далее минусы: завтрак, обед и ужин в отеле проходит в одном маленьком ресторане, где невозможно разместиться, столов не хватает, персонал ресторана орет на гостей и не может предоставить столы, люди на шведской линии, которые заплатили бешеные деньги за этот отдых и вынуждены тупо драться за еду низкого качества и ругаться за свободные столики. Так продолжалось все дни на завтрак, обед и ужин. 
Отдельным разочарованием стало то, что МРИЯ не отдает предпочтение тем гостям, которые проживают на курорте, приоритет отдают тем, кто заплатил 4 тысячи за дневное посещение или за экскурсию в японском саду. Устроили из отеля проходной двор! Люди с разовым посещением свободно гуляют по всем зонам отеля, ко мне в японском саду во время отдыха подошли два пенсионера (разовое посещение ) с пляжными сумками и начали спрашивать , где здесь столовая, про которую им говорили 
То есть! Люди, отдыхающие в отеле, на виллах, платят большие деньги за приватность, собственный пляж и охраняемую территорию курорта, а тут свободно гуляют проходимцы с разовым посещением, которые тупо фоткаются для инсты или в наглую располагаются на территории пляжа, бассейна и спокойно ходят в основной ресторан отеля, ведь системы контроля в ресторане Азур нет, хостес тоже нет
Служба безопасности неизвестно куда смотрит, при нас с мужем в японском саду экскурсионная группа шумела, мешала отдыху постояльцев, а их дети кидали камнями в пруд и им ничего сотрудники не сказали!!!
Так же с вечеринок в винном парке вечером приходят гости этих мероприятий, хотя винный парк огорожен и там действует пропускная система по браслетам, а на вечеринке их не выдают, только бумажные, и тоже свободно гуляют по территории отеля, вилл и ходят в ресторан общего питания для ПОСТОЯЛЬЦЕВ отеля
Еще один жирный минус: берут деньги за бронь определенных лежаков, никаких пометок или табличек не ставят и потом гости между собой ругаются. Мы с мужем два раза были в такой ситуации, почему персонал пляжа не выполняет свою работу?! Приходится все решать самостоятельно, гостям отеля не идут на встречу ни по каким вопросам 
Зато на пляже полчища тех, кто пришел на дневное посещение!!! 

МРИЯ!!! К вам приезжают богатые люди со всей страны, платят минимум 800 долларов за сутки! Минимум! Платят за пляж, за эксклюзив, приватность и безопасность в конце концов, а вы не можете это гарантировать людям во время отдыха, стыдно должно быть!",1.0,"Уважаемая Ольга Фенелонова!

Благодарим Вас за выбор нашего отеля. 

Разрешите поблагодарить Вас за то, что Вы нашли время поделиться своим мнением о проживании в нашем Комплексе.

Приносим Вам наши искренние извинения за неудобства, с которыми Вы столкнулись во время своего отдыха. Ваши комментарии уже переданы руководителям отделов и приняты в работу. 

Все сотрудники стремятся создать для наших гостей особую атмосферу уюта и гостеприимства. Именно поэтому нам особенно жаль узнавать о том, что наш Гость испытывал дискомфорт во время отдыха у нас. Мы обязательно проясним нюансы сложившейся ситуации и в ближайшее время вернемся к Вам с обратной связью.

Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда Mriya Resort!",2
58,1,Игорь Е.,,1725172569,"Переоценили сами себя. 
Особенно хочу отметить их 
«Академию гостеприимства»- абсолютная профанация, слов много, понтов еще больше, а сервис на уровне кафе у дороги. Раньше там было интереснее. Последние год-полтора уровень упал в разы.",1.0,"Уважаемый Игорь Е!

Благодарим Вас за выбор нашего отеля. 

Мы были бы счастливы, если бы Вы поделились своими предпочтениями и пожеланиями. 

Направьте пожалуйста Ваши контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
59,1,эвелина Т.,,1724225307,"Замечательно место, красивая территория, но персонал в отеле ужасный! При заезде уточнили что будем с маленьким ребенком и нужна детская кровать, в итоге ничего не подготовили. Должен был быть личный консьерж который принесет багаж в номер, но и его не оказалось, пришлось сумки нести самим. Должны были создать чат с консьержем, чтобы к нему можно было обращаться если возникнет вопрос, конечно же ничего не сделали. Ужасное отношение к клиентам 
В номере даже не было мини бара и ремонт честно говоря не очень, все ободранное, ванная была грязная, номер стоил 170тысяц за сутки. Персонал какой-то потерянный, на вопросы точных ответов не было, как будто первый день работают 
Второй раз бы уже не вернулись",1.0,"Уважаемая эвелина Т!

Благодарим Вас за выбор нашего отеля. 

Благодарим за то, что уделили время написанию подробного отзыва о своем недавнем пребывании с нами.

Приносим Вам наши искренние извинения за неудобства, с которыми Вы столкнулись во время своего отдыха. Все сотрудники MRIYA RESORT & SPA стремятся создать для наших гостей особую атмосферу уюта и гостеприимства. Именно поэтому нам особенно жаль узнавать о том, что наш Гость испытывал дискомфорт во время отдыха у нас. Мы будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Надеемся, что в скором времени сможем снова приветствовать Вас и Ваших близких в качестве Гостей отеля – будем рады продемонстрировать Вам улучшения в своей работе, которых мы достигли благодаря Вашим комментариям. Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда MRIYA RESORT & SPA!",2
