,service_id,name,additional_id,date,text,rating,answer,label
23,1,Анна Шадрова,,1741086658,"Худший отдых в моей жизни.

Сейчас нахожусь в отеле. Вернусь домой и подробно опишу все прелести этого места.",1.0,"Уважаемая Анна!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
24,1,Вера Исаева,,1740884732,"Отдыхали с семьей, в конце февраля начале марта ( Масленица). Некоторые дни просто прожиты зря(за немалые деньги), сервис не такой хороший как описан на сайте. 1. Детский халат несли сутки практически; 2. Уборку в номере один день почти пропустили, если бы мы не стали говорить об этом, так бы и не убрали в номере(хотя заявлено совсем другое); 3. Элементарно не было зубной пасты при заезде, ну как бы это вообще кошмар!!!!; 4. При покупке путевки у нас было так, пару дней мы живем в одном номере, потом переселяемся в другой. Итог, из номера нас выселили, мы пошли на обед и по идеи как было обговорено ранее мы должны были заселится в другой номер; но все пошло непонятно как, нам выселили не предупредили что переезд займет сутки практически, мы сидели в лобби баре весь день. Одежды переодеться и купальников соответственно не было. День оплачен зря!!!! Так как не справился отель с загрузкой видимо. Очень от этого печально. Обещалось одно, предлагается другое по факту. Очень обидно что заявленное не совпадает с действительностью. Сервис евровпейского уровня только на буквах!!!! Я разочарована",1.0,,2
25,1,Roman,,1740883834,"Отдыхаю сейчас в данном заведении. 
Раньше все вызывало восторг. 
Сейчас тихий ужас. 
1. При бронировании сто раз сообщили что поздравят с др. По итогу поздравили после того как им напомнили после заезда. 
2. Кровать просили не сдвигать и добавить кровать для ребенка. 
По итогу сдвинутые кровати(одна из них без одной ножки) позорище. И не приеесли доп. 
3. Детский халат ждали около 3 часов, так и не принесли. Пришлось звонить с притензией. 
4. Уборку в один день не произвели.
5. На ресепшене недовольные жизнью люди работают. 
5. Заезд был с переездом, так вот выселили нас со своего номера в 12.00, заехать в другой обещали в 14.00. 
Воемя 16.00 и до сих пор все обещают, мы как бомжи скитаемся, ждем пока заселят. 
6. Ручки в дверях кричат «помогите»
В общем какой-то кошмар. Где прежний сервис??? Я не сотрудник сбера, у меня нет никаких льгот. Я заплатил круглую сумму и не получил достойного сервиса. Кстати да, ранее прикрепляли премиум сервис, сейчас и того нет. Об услугах ничего не знаем, пока сам не пойдкшь интереслваться. А ка же ваши доп продажи?! Мне вот без такого сервиса непонятно что туь можно делать, куда поехать. 
Короче говоря, все превращается в какой-то типичный региональный отель выходного дня. 

Анимация взрослая как всегда вау. Ребята кайфуют от своей работы. Детская-уровень анапчкого отеля. В расписании аква гримм, по факту обсуждают между собой как не умеют рисовать. 
Обидно.",1.0,,2
26,1,Женя Уланов,,1740793839,"Персонал 
Девочки вообще молодцы ! 

А сам отель за 30 р сутки 
Это полное дно 
Одно из худших вложений",1.0,"Уважаемый Евгений!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
27,1,осина е.,,1740694431,"Взяли за трехлетнего ребенка билет,хотя написано на сайте что дети до трёх лет включительно бесплатно 
Приехали на улице больше пяти градусов аттракционы не работают,не понимаю за что взяли деньги 
Ужас и испорченное настроение,где детям провести время? За 1700 детская комната в которой толком игрушек нет , скучно 
Аниматоры не о чем",1.0,"Уважаемая Екатерина!

Благодарим Вас за выбор нашего отеля. 

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Детский билет в Парк Дримвуд приобретается для всех детей выше 95 см и до 18 лет.

При температуре ниже +5° и неблагоприятных погодных условиях аттракционы могут не работать. Температура воздуха в день Вашего визита составляла +2°. В первую очередь данное ограничение обусловлено безопасностью и комфортом гостей. 
В период Вашего посещения в парке проходили масленичные гуляния, много активностей и мастер-классов, которые включены в стоимость посещения. 

Для самых юных исследователей в нашем парке в Куполе находится интерактивная площадка Лес чудес с множеством активностей, развивающими мелкую моторику, воображение и память. На территории парка также есть Тропа открытий с уличными музыкальными инструментами и аттракционами, развивающими чувство баланса и равновесия.

Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
28,1,Анна С.,,1740289602,"Была зимой не понравилось 
Без комментариев 
Еще и Грязно 
Не соответствует пяти звёздам максимум 3 звезды",1.0,"Уважаемая Анна!

Благодарим Вас за выбор нашего отеля.

Прежде всего, разрешите поблагодарить Вас за то, что нашли время и поделились с нами отзывом о Вашем пребывании. Для нас очень важно получать объективную обратную связь от наших гостей для улучшения сервиса. Нам важно знать не только положительные стороны отдыха гостей, но и отрицательные моменты, которые позволят нам принять конструктивные решения для их исправления.

Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
29,1,Денис Иванов,,1739089399,"Забронировали в сентябре 2024года на июнь 25го... Внесли предоплату в размере 23т.р. Справедливости ради оговорюсь, что по условиям тарифа предоплата возврату не подлежит. Как говорится хочешь рассмешить бога расскажи ему о своих планах..Так получилось и тут. Стали проблемы со здоровьем и я, в ноябре месяце, написал в отдел бронирования просьбу вернуть предоплату, так как планы в жизни уже изменились. Надеялся, что мне пойдут на встречу, до июня ещё очень много времени и эти путевки они смогут продать без проблем, но ..мне было отказано. В январе месяце, перед тем как лечь в больницу, я вновь позвонил , объяснил ситуацию и попросил вернуть мне предоплату, на что менеджер отдела бронирования затребовала у меня медицинские документы для подтверждения!!! Я конечно отказался высылать ей какие либо медицинские документы по вполне понятным причинам..Надеюсь моя предоплата пойдет на пользу Грефу и Мрии.",1.0,,2
30,1,Елена Пономаренко,,1739058340,"Превратили 5 звездночный отель в 2 звездночный. 
Отдыхаем 10 лет, и то, во что превращается отель - смотреть очень печально. Контингент-сотрудники сбера в спортивных костюмах … 
Платишь башенные деньги за то, чтобы в ресторане бороться за столик и стоять в очереди, не дозваться официантов. 
На рецепшене какой то сюр….
Мы оплатили помыть машину, взяли с нас 3000 рублей, в итоге забираем машину - она не помыта. Просим списать бонусы на карту лояльности, у нас silver уровень, в итоге наш ID не нашли и вообще приписали чужой номер. 
Настроение испортили. 
Наш любимый отель стал Интуристом …
Надеюсь, руководство очнутся и поймут, что забить отель сотрудниками - это не лучший вариант. Люди, которые оставляют деньги - не захотят находиться в таких условиях с таким сервисом. Проще отдохнуть в Дубаи за те же деньги.",1.0,"Уважаемая Елена!

Благодарим Вас за выбор нашего отеля.

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Ситуация, которая произошла с Вами является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе.

С уважением, команда Mriya Resort!",2
31,1,vi056rus056,,1738654382,Расчёт на доверчивых граждан.,1.0,"Уважаемый vi056rus056!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
32,1,наталья малоштанова,,1738316729,Все отлично. Хромает только уборка номера и это портит общее впечатление.,1.0,"Уважаемая Наталья!

Благодарим Вас за выбор нашего отеля. 

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Нам очень жаль, что качество уборки в номере не соответствовало Вашим ожиданиям – руководителю соответствующего департамента направлены комментарии в работу, с сотрудниками будут проведены разъяснительные беседы, а также организованы дополнительные тренинги по стандартам.

Мы готовы уточнить все детали и вернуться к Вам с обратной связью. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
33,1,Вика М.,,1738116625,"Есть с чем сравнить, поэтому только одна звезда. Отдыхали в январе проездом на одну ночь, путешествовали по Крыму, заехали отпраздновать др , предупредили заранее, оплатили и забронировала заранее, за 4 дня. Приехали в 12.30, номер не готов, окей, пошли обедать, в 14.00 вернулись на ресепшен, номер не готов, серьезно? Ну ок, ждём , в 14.30 привели в номер. Обещанного комплимента к дню рождения нет, уже 15:00, пишу отзыв. Прозрачные двери в ванну и туалет, как писали многие , для меня неприемлемо для отеля такого уровня. Еда нравится, на любой вкус, территория тоже прекрасная. То есть можно приехать погулять по территории и все, больше здесь делать нечего, увы. Были в Барвихе в Москве, намного лучше и качественнее, это не реклама если что , просто ощущается разница.",1.0,"Уважаемая Виктория!

Благодарим Вас за выбор нашего отеля. 

Благодарим Вас за выбор Mriya Resort для комфортного отдыха в Крыму, а также за то, что уделили время написанию подробного отзыва. Мы уделяем пристальное внимание всем отзывам и комментариям с целью качественного повышения уровня обслуживания.

Рады сообщить, что в данный момент проводится реновация номерного фонда и уже сегодня можно забронировать новые роскошные номера в актуальном дизайнерском исполнении. 

Стандартное время заезда в отель с 14:00
Стандартное время выезда из отеля до 12:00

Все сотрудники стремятся создать для наших гостей особую атмосферу уюта и гостеприимства. Именно поэтому нам особенно жаль узнавать о том, что наш Гость испытывал дискомфорт во время отдыха у нас. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда Mriya Resort!",2
34,1,Анастасия,,1736380339,"Хуже, чем в этом отеле, я никогда и нигде не отдыхала. Испорченный отдых я надолго запомню. Спасибо за сервис!",1.0,"Уважаемая Анастасия!

Благодарим Вас за выбор нашего отеля. 

Все сотрудники Mriya Resort стремятся создать для наших гостей особую атмосферу уюта и гостеприимства. Именно поэтому нам особенно жаль узнавать о том, что наш Гость испытывал дискомфорт во время отдыха у нас. Мы обязательно выясним детали.

Ситуация, которая произошла с Вами в нашем Комплексе является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу.

Направьте пожалуйста Ваши контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
35,1,рома Тихий,,1736209474,Не очень понравилось с детьми в дримвуде,1.0,"Уважаемый Гость!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

С уважением, команда Mriya Resort!",2
36,1,Ольга Романенко,,1736155115,"Очень-очень скучно!Рестораны до 22:00 работают.Песни поют одинаковые каждый день.Делать нечего совсем.Скукотища.В номере сломаны торшеры,не работает должным образом освещение.На полу известковый налет.Очнь-очень жалею что выбрала этот отель на 13 дней.Единственное восхищение-природа,почти такая как у нас в Сочи.Считаю что, это не стоит за 13 дней 750.000 рублей",1.0,"Уважаемая Ольга!

Благодарим Вас за выбор нашего отеля.

Прежде всего, разрешите поблагодарить Вас за то, что нашли время и поделились с нами отзывом о Вашем пребывании. Искренне жаль, что Вам не удалось в полной мере насладиться отдыхом у нас. Для нас очень важно получать объективную обратную связь от наших гостей для улучшения сервиса. Нам важно знать не только положительные стороны отдыха гостей, но и отрицательные моменты, которые позволят нам принять конструктивные решения для их исправления.

В первую очередь позвольте принести Вам извинения за техническое состояние номера - Ваши комментарии были незамедлительно направлены руководителю соответсвующего департамента. Информация внесена в общий план по реновации. 

Рады сообщить, что в данный момент проводится реновация номерного фонда и уже сегодня можно забронировать новые роскошные номера в актуальном дизайнерском исполнении. 

Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Мы искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе. Чтобы Вы полюбили нашу кухню, попробовали местные вина, и чтобы в следующий приезд Вы уехали только с самыми позитивными эмоциями.

С уважением, команда Mriya Resort!",2
37,1,Дмитрий Вдовин,,1735972883,"Ждали мясную тарелку (нарезку) больше 45 минут. Я так понял, мясо за это время или не успели поймать, или оно успело убежать. Сервис на ""отвалите""",1.0,"Уважаемый Дмитрий!

Благодарим Вас за выбор нашего отеля.

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Ситуация, которая произошла с Вами является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.


С уважением, команда Mriya Resort!",2
38,1,Анастасия Майборода,,1735642426,"Отвратительное место за те деньги, что я заплатила! 
За одноместный номер было уплачено 87000 рублей + 15000 банкет, по итогу:
1) при заселении администратор Аделина попросила второй раз оплатить номер т.е. уже 174000, а не 87000!
2) наврала про то, что СПА работает до 22.00, по факту когда мы пришли в СПА В 20.55, нам сказали, что оно час уже как закрыто!!!!
3) При праздновании Нового года зашли в кальянную Hookah Lounge там нам запретили курить электронные сигареты, сославшись на то, что все столы заняты, но при этом половина столов была пуста в течении ВСЕГО НОВОГОДНЕГО ВЕЧЕРА!!!
Сам арендатор этого места лично нам в лицо это сказал!!! Мы сказали, что хотим купить кальян , он сказал, что один столик найдет.. Мне кажется для этого отеля это не уровень совсем…",1.0,"Уважаемая Анастасия!

Благодарим Вас за выбор нашего отеля. 

Разрешите поблагодарить Вас за то, что Вы нашли время поделиться своим мнением о проживании в Mriya Resort.

Приносим Вам наши искренние извинения за неудобства, с которыми Вы столкнулись во время своего отдыха. Ваши комментарии уже переданы руководителям отделов и приняты в работу. 

Все сотрудники стремятся создать для наших гостей особую атмосферу уюта и гостеприимства. Именно поэтому нам особенно жаль узнавать о том, что наш Гость испытывал дискомфорт во время отдыха у нас.

Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С уважением, команда Mriya Resort!",2
39,1,Вера Тюлюпа,,1735519680,"Очень разочарованы отдыхом в зтот раз, отдыхали в декабре 2024, перед НГ. Бронировали два номера рядом, так как отдыхали с 2 детьми.
Началось все с того, что нас разместили в номерах в разных сторонах этажа, хотя при бронировании обещали рядом. И сказали что мы должны радоваться, так как обычно на разных этажах размещают.
 Далее спрашивали могут ли еще чем то помочь, когда я сказала что нет и поставила им 1 - просто перестали отвечать на все наши вопросы. 
Ну и самое печальное, что качество номеров сильно упало, неприятный запах и кровати не меняли наверно с открытия, так как внизу висят оторвавшиеся проволки и нитки, за которые мой муж оторвал себе на ноге ноготь, котрый потом пришлось удалить, 
В общем отель разочаровал, не мечта 😔

Дополнения от 30.12 
Хочу дополнить, что сразу после размещения отзыва, со мной связались из отеля и начали проводить проверку! Выяснив все детали, принесли извинения и предложили программу лояльности. Честно я была приятно удивлена, что отелю так важно разобраться во всем и поменять наше отношение. После этого захотелось еще раз приехать. Спасибо!",1.0,"Уважаемая Вера!

Благодарим Вас за выбор нашего отеля.

Прежде всего, разрешите поблагодарить Вас за то, что нашли время и поделились с нами отзывом о Вашем пребывании. Для нас очень важно получать объективную обратную связь от наших гостей для улучшения сервиса. Нам важно знать не только положительные стороны отдыха гостей, но и отрицательные моменты, которые позволят нам принять конструктивные решения для их исправления.

Мы искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе. Чтобы Вы полюбили нашу кухню, попробовали местные вина, и чтобы в следующий приезд Вы уехали только с самыми позитивными эмоциями.

С уважением, команда Mriya Resort!",2
40,1,Sergio Grigorev,,1735288487,"Срочно надо менять руководство отеля, грязь, плесень и за 10 лет эксплуатации уставшие помещения. Весь персонал это студенты на практике со всей России, ни желания ни умения у них нет, зато оплата им минимальна, если вообще платят, а они соответственно этим деньги работают. Качество еды на уровне хорошей корпоративной столовой, не более. Но самое главное если вы купили путевку за деньги, то обнаружите что 90% гостей отеля - это люди кто либо вообще не платил или максимум 10% (ощущение что я за 25 т в сутки катался в подмосковной маршрутке). В день заселения был шторм, сильный ветер, через портальное окно на балкон сквозило со свистом, так что спать было невозможно, по словам администратора таких у них 50% номеров! предложили скотчем заклеить раму (без возможности ее открывания в последующем), пришлось ругаться чтобы поменяли номер. Работа садовников отличная! сад великолепен!",1.0,"Уважаемый Сергей!

Благодарим Вас за выбор нашего отеля.

Прежде всего, разрешите поблагодарить Вас за то, что нашли время и поделились с нами отзывом о Вашем пребывании. Искренне жаль, что Вам не удалось в полной мере насладиться отдыхом у нас. Для нас очень важно получать объективную обратную связь от наших гостей для улучшения сервиса. Нам важно знать не только положительные стороны отдыха гостей, но и отрицательные моменты, которые позволят нам принять конструктивные решения для их исправления.

В первую очередь позвольте принести Вам извинения за техническое состояние номера - Ваши комментарии были незамедлительно направлены руководителю соответсвующего департамента. Информация внесена в общий план по реновации. 

Рады сообщить, что в данный момент проводится реновация номерного фонда и уже сегодня можно забронировать новые роскошные номера в актуальном дизайнерском исполнении. 

Будем благодарны, если Вы направите свои контактные данные и никнейм Вашего профиля на email: Feedback@mriyaresort.com, служба заботы о гостях свяжется с Вами для уточнения деталей.

Мы искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе. Чтобы Вы полюбили нашу кухню, попробовали местные вина, и чтобы в следующий приезд Вы уехали только с самыми позитивными эмоциями.

С уважением, команда Mriya Resort!",2
41,1,Кристина Рыдвановская,,1732078606,"Приедем ли мы еще сюда, конечно-нет! Если приезжать на отдых как сотрудник Сбербанка и получать на путевку определенные дотации, возможно неплохо, но когда ты платишь полную стоимость и получаешь такой сервис, обслуживание, номерной фонд, то возникает очень много вопросов! Наш отдых с супругом должен был начаться 3 июля 2024 года и продолжиться до 14 июля 2024 года, но мы уехали спустя 4 дня нашего отдыха, этого времени было достаточно, чтоб понять, что наш отпуск может быть испорчен. Начнем с того, что чисто случайно мы остановились на 3 дня в Luciano в Форосе и после приехали в Мрию и тут у нас сложилось сравнение и колоссальная разница во всем, в обслуживании, в еде, в отношении, в качестве номерного фонда, уборке номеров и т.д. 3 июля мы приехали в Мрию и так были воодушевлены началом нашего отпуска в нашем отеле, но получили конкретный облом. При заезде к нам подключили консьерж сервис который к слову, работает очень туго, реагирование как до жирафа. Номер был нам обещан с видом на горы и на море, получаем вид на виноградники, ну ладно ок. Заселившись в номер, первым делом супруг решил посетить душ и спустя 3 минуты, я слышу какой-то взрыв, испугалась, что случилось, оказывается вылетел тропический душ и вода начала заливать все на свете, я сообщила в консьерж сервис о происходящим, к нам прислали мастеров, они осмотрели и сказали, аа понятно, сейчас принесем, супруг уточняет, у вас есть новая деталь, на что получает ответ: «Не на складе валяется старая» принесли, всю в паутине не протерли, не помыли, так и поставили, больше тропическим душем мы не пользовались! (Комплиментарно нам принесли 2 печенька с пожеланиями, уровень извинения нас удивил😁). Каждый день возвращаясь с пляжа либо бассейна, мы просто сидели возле номера, так как постоянно наши браслеты были разблокированы, это происходило в связи с тем, что в сумке нельзя носить телефон, т.к он влияет на браслет🤯 Завтрак/обед/ужин проходит в «ресторане» по факту это напоминает столовую с очень не приветливым обслуживанием. На территории отеля персонал смотрит на тебя с таким видом, что складывается впечатление будто они думают про себя «зачем вы все сюда приперлись». Уборка проходила ориентировочно в 16 часов, постельное белье было всегда влажным (и это не из-за влажного воздуха) а из-за того, что персонал не справляется, не успевает и расстилают вам такое белье, на котором спать ни очень приятно. По истечению 4 дней мы написали заявление на возврат денежных средств и вернулись снова в Luciano, где каждый гость чувствует себя желанным. 
Из положительных моментов в Мрии это красивая территория за которой действительно ведется уход, здесь- красиво, аккуратно, чисто!",1.0,"Уважаемая Кристина!

Благодарим Вас за выбор нашего отеля.

Предоставление высокого уровня сервиса с учетом всех пожеланий Гостей является нашей приоритетной задачей, поэтому обратная связь от Вас очень важна для нас.

Ситуация, которая произошла с Вами является для нас крайне неприятной, ведь мы всегда дорожим Гостями и предъявляем высокие требования к нашему персоналу. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе.

С уважением, команда Mriya Resort!",2
